application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
46743336,6375.0, 36 months,19.52,235.37,235.37,E,E3,,RENT,42000.0,Source Verified,Apr-2015,Charged Off,car,CA,26.37,670.0,674.0,11.0,0.0,60.9
40806276,15000.0, 60 months,8.18,305.44,305.44,B,B1,10+ years,MORTGAGE,125000.0,Source Verified,Feb-2015,Charged Off,home_improvement,NC,17.53,700.0,704.0,9.0,0.0,89.4
66592057,9000.0, 36 months,7.89,281.58,281.21,A,A5,1 year,MORTGAGE,55000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,VA,15.49,685.0,689.0,6.0,1.0,64.2
46774095,9000.0, 36 months,6.39,275.4,275.03,A,A2,8 years,RENT,67000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,TN,4.26,725.0,729.0,10.0,0.0,36.3
47018810,9875.0, 36 months,14.65,340.64,4994.88,C,C5,10+ years,RENT,58000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,MD,15.77,685.0,689.0,4.0,0.0,85.1
39917250,10000.0, 60 months,16.49,245.8,9360.85,D,D3,10+ years,MORTGAGE,48000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,NY,25.5,720.0,724.0,13.0,0.0,64.5
68493122,35000.0, 60 months,10.78,757.16,757.16,B,B4,10+ years,RENT,102000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,IL,17.2,785.0,789.0,18.0,0.0,26.2
57674774,12000.0, 36 months,7.26,371.96,10261.9,A,A4,4 years,RENT,75000.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,FL,20.2,705.0,709.0,20.0,0.0,28.1
62409847,24000.0, 36 months,8.18,754.07,753.96,B,B1,7 years,MORTGAGE,180000.0,Source Verified,Oct-2015,Fully Paid,credit_card,CA,12.17,660.0,664.0,9.0,0.0,97.8
61464040,25000.0, 60 months,9.17,521.03,20393.17,B,B2,8 years,MORTGAGE,90000.0,Source Verified,Oct-2015,Fully Paid,credit_card,FL,27.18,715.0,719.0,15.0,0.0,51.5
42473482,7650.0, 36 months,23.99,300.1,3276.05,F,F2,10+ years,OWN,24000.0,Verified,Mar-2015,Fully Paid,small_business,FL,25.75,665.0,669.0,8.0,0.0,61.7
40552736,19875.0, 36 months,15.61,694.93,9598.3,D,D1,10+ years,RENT,55000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,MD,28.34,690.0,694.0,5.0,0.0,69.2
117202789,8000.0, 36 months,7.97,250.59,3992.02,A,A5,1 year,RENT,80000.0,Not Verified,Aug-2017,Fully Paid,medical,CA,5.03,775.0,779.0,8.0,0.0,16.0
67358674,12000.0, 36 months,9.17,382.55,364.67,B,B2,8 years,RENT,88000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,TX,9.59,670.0,674.0,10.0,1.0,59.9
61388551,9100.0, 36 months,9.17,290.1,290.02,B,B2,10+ years,MORTGAGE,75000.0,Not Verified,Oct-2015,Fully Paid,debt_consolidation,CA,13.17,685.0,689.0,6.0,1.0,32.0
38434238,6000.0, 36 months,12.99,202.14,0.0,C,C2,< 1 year,MORTGAGE,100000.0,Source Verified,Jan-2015,Charged Off,other,DC,7.91,680.0,684.0,15.0,0.0,56.2
60772080,10000.0, 36 months,10.99,327.34,327.34,B,B4,4 years,MORTGAGE,45000.0,Not Verified,Sep-2015,Charged Off,debt_consolidation,OH,21.97,660.0,664.0,17.0,1.0,42.0
50595816,20000.0, 60 months,12.69,451.9,12090.03,C,C2,10+ years,MORTGAGE,55000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,NY,17.11,695.0,699.0,8.0,0.0,87.8
75102695,28000.0, 36 months,5.32,843.22,11503.69,A,A1,10+ years,MORTGAGE,90000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,IL,29.96,715.0,719.0,14.0,0.0,72.6
44766813,5500.0, 36 months,13.99,187.96,5601.73,C,C4,2 years,MORTGAGE,38500.0,Source Verified,Apr-2015,Fully Paid,credit_card,MN,22.44,675.0,679.0,9.0,0.0,91.4
58564170,2500.0, 36 months,13.99,85.44,85.44,C,C4,,RENT,20000.0,Verified,Aug-2015,Charged Off,debt_consolidation,OH,14.65,660.0,664.0,5.0,2.0,67.9
76142694,12000.0, 60 months,14.46,282.09,282.09,C,C4,6 years,rent,80000.0,Not Verified,Apr-2016,Charged Off,other,FL,18.87,760.0,764.0,24.0,0.0,26.7
41348354,18000.0, 60 months,9.99,382.36,7725.25,B,B3,8 years,MORTGAGE,105000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,NJ,14.78,750.0,754.0,12.0,0.0,15.3
127100562,27000.0, 60 months,16.02,656.88,656.88,C,C5,10+ years,MORTGAGE,65000.0,Not Verified,Jan-2018,Charged Off,debt_consolidation,TX,18.8,730.0,734.0,11.0,1.0,5.3
42181892,10000.0, 36 months,13.99,341.73,341.73,C,C4,6 years,RENT,32500.0,Not Verified,Mar-2015,Charged Off,debt_consolidation,AK,10.78,680.0,684.0,8.0,0.0,58.9
128590604,6500.0, 36 months,6.72,199.88,6239.21,A,A3,10+ years,MORTGAGE,250000.0,Source Verified,Feb-2018,Fully Paid,debt_consolidation,CA,1.56,815.0,819.0,10.0,0.0,0.5
43215423,14975.0, 36 months,17.86,540.34,540.34,D,D5,3 years,RENT,50000.0,Verified,Mar-2015,Charged Off,debt_consolidation,IL,29.07,675.0,679.0,16.0,0.0,58.2
51736380,9500.0, 36 months,9.17,302.85,1200.65,B,B2,4 years,RENT,63000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,MD,6.83,705.0,709.0,5.0,0.0,41.3
38902179,3950.0, 36 months,6.99,121.95,121.81,A,A3,,RENT,33882.0,Verified,Jan-2015,Fully Paid,debt_consolidation,WA,21.18,735.0,739.0,13.0,0.0,31.5
118636137,40000.0, 36 months,9.44,1280.2,39601.03,B,B1,2 years,RENT,164000.0,Source Verified,Sep-2017,Fully Paid,debt_consolidation,CA,23.51,700.0,704.0,15.0,0.0,38.9
62327652,9600.0, 36 months,10.99,314.25,314.25,B,B4,9 years,RENT,25000.0,Verified,Oct-2015,Charged Off,debt_consolidation,OR,33.27,670.0,674.0,5.0,0.0,72.2
60910708,15000.0, 36 months, 16.55 ,531.44,50.0,D,D2,2 years,RENT,40000.0,Verified,Sep-2015,Charged Off,credit_card ,CA,10.29,660.0,664.0,11.0,0.0, 62.0 
77675581,29900.0, 36 months,11.99,992.97,992.97,C,C1,10+ years,MORTGAGE,65000.0,Source Verified,May-2016,Charged Off,debt_consolidation,NC,8.79,665.0,669.0,7.0,0.0,63.0
44776101,10850.0, 36 months,13.33,367.31,400.0,C,C3,2 years,RENT,31000.0,Not Verified,Apr-2015,Charged Off,credit_card,NY,13.51,670.0,674.0,9.0,1.0,
118617229,5000.0, 36 months,10.91,163.49,225.0,B,B4,,MORTGAGE,45000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,WI,10.37,670.0,674.0,9.0,0.0,80.3
80016366,8000.0, 36 months,13.67,272.15,829.94,C,C3,3 years,RENT,46000.0,Source Verified,May-2016,Fully Paid,other,FL,5.48,685.0,689.0,5.0,0.0,74.2
77705580,13425.0, 36 months,11.99,445.84,10978.74,C,C1,5 years,OWN,40000.0,Source Verified,May-2016,Fully Paid,debt_consolidation,WI,25.38,665.0,669.0,5.0,4.0,50.5
55492502,8000.0, 36 months,13.33,270.83,285.83,C,C3,3 years,RENT,52000.0,Verified,Jul-2015,Charged Off,debt_consolidation,OK,32.59,660.0,664.0,10.0,0.0,76.6
67295904,16000.0, 36 months,7.89,500.58,9413.68,A,A5,5 years,MORTGAGE,75000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,CT,15.27,710.0,714.0,12.0,0.0,36.5
40278374,21000.0, 36 months,11.99,697.41,697.41,B,B5,< 1 year,MORTGAGE,127000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,NC,17.77,675.0,679.0,8.0,0.0,31.3
81416265,10000.0, 36 months,7.39,310.56,6973.34,A,A4,10+ years,MORTGAGE,285000.0,Source Verified,Jun-2016,Fully Paid,credit_card,CA,15.36,705.0,709.0,19.0,0.0,80.2
81474847,10725.0, 36 months,8.39,338.02,10814.62,B,B1,8 years,RENT,42000.0,Verified,Jun-2016,Fully Paid,debt_consolidation,CA,18.2,725.0,729.0,9.0,0.0,31.1
51977167,22800.0, 60 months,28.49,716.66,716.66,G,G4,10+ years,OWN,60000.0,Verified,Jun-2015,Charged Off,debt_consolidation,CA,28.26,665.0,669.0,13.0,1.0,81.5
53504943,20000.0, 36 months,8.18,628.39,628.39,B,B1,10+ years,MORTGAGE,100000.0,Source Verified,Jul-2015,Charged Off,home_improvement,OH,12.95,675.0,679.0,16.0,1.0,45.7
43640127,5000.0, 36 months,12.29,166.77,4976.79,C,C1,2 years,MORTGAGE,40000.0,Verified,Mar-2015,Fully Paid,car,NY,6.93,660.0,664.0,7.0,2.0,17.5
40472167,11925.0, 36 months,24.5,470.99,396.21,F,F3,1 year,MORTGAGE,40000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,IN,18.69,670.0,674.0,5.0,0.0,63.3
65343102,7000.0, 36 months,5.32,210.81,4051.14,A,A1,1 year,MORTGAGE,110000.0,Not Verified,Nov-2015,Fully Paid,home_improvement,CA,12.95,740.0,744.0,15.0,0.0,13.0
41132789,15000.0, 60 months,16.99,372.71,372.71,D,D3,1 year,OWN,65000.0,Source Verified,Mar-2015,Charged Off,credit_card,TX,20.46,665.0,669.0,19.0,0.0,81.4
55798200,24000.0, 60 months,12.29,537.4,537.4,C,C1,10+ years,MORTGAGE,48000.0,Not Verified,Jul-2015,Charged Off,credit_card,MO,17.08,710.0,714.0,11.0,1.0,43.0
57884675,15000.0, 36 months,11.53,494.86,494.86,B,B5,10+ years,RENT,100000.0,Source Verified,Aug-2015,Charged Off,other,NE,12.18,665.0,669.0,7.0,1.0,61.6
76053546,10000.0, 36 months,6.97,308.64,308.64,A,A3,,OWN,75000.0,Not Verified,Apr-2016,Charged Off,debt_consolidation,CA,23.94,690.0,694.0,19.0,0.0,47.0
65305110,12000.0, 36 months,14.33,412.06,412.06,C,C5,2 years,RENT,80000.0,Verified,Nov-2015,Charged Off,debt_consolidation,TX,11.63,690.0,694.0,9.0,0.0,34.4
125552026,23000.0, 60 months,14.08,536.13,536.13,C,C3,3 years,MORTGAGE,100000.0,Source Verified,Jan-2018,Charged Off,credit_card,TX,8.23,695.0,699.0,10.0,0.0,90.7
49268023,4900.0, 36 months,9.17,156.21,147.38,B,B2,< 1 year,RENT,58000.0,Not Verified,May-2015,Fully Paid,credit_card,OR,9.08,730.0,734.0,6.0,0.0,94.0
111997204,2000.0, 36 months,9.93,64.47,64.47,B,B2,5 years,MORTGAGE,71000.0,Not Verified,Jul-2017,Charged Off,debt_consolidation,MN,27.94,665.0,669.0,10.0,0.0,63.0
116476067,6500.0, 36 months,13.59,220.87,220.87,C,C2,,MORTGAGE,57886.0,Verified,Aug-2017,Charged Off,debt_consolidation,NY,22.89,680.0,684.0,12.0,0.0,49.8
52928628,35000.0, 60 months,9.99,743.48,23922.16,B,B3,4 years,RENT,240000.0,Source Verified,Jun-2015,Fully Paid,home_improvement,CA,0.13,800.0,804.0,5.0,0.0,0.1
47634585,20000.0, 36 months,11.53,659.81,6329.66,B,B5,,MORTGAGE,87000.0,Verified,May-2015,Fully Paid,debt_consolidation,NY,21.38,695.0,699.0,19.0,0.0,58.8
47038211,18300.0, 36 months,15.61,639.86,8876.52,D,D1,7 years,MORTGAGE,50000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,CA,29.06,740.0,744.0,6.0,0.0,6.4
55938835,25000.0, 60 months,18.55,642.34,642.34,E,E2,5 years,RENT,89000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,IL,14.98,670.0,674.0,4.0,0.0,92.0
49159103,12000.0, 60 months,15.61,289.34,4233.11,D,D1,1 year,RENT,50000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,AZ,25.11,690.0,694.0,9.0,1.0,69.5
117841929,9000.0, 36 months,23.88,352.53,352.53,E,E2,,RENT,89000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,TN,10.99,705.0,709.0,6.0,0.0,49.7
77292119,6000.0, 36 months,9.16,191.25,2374.36,B,B2,7 years,MORTGAGE,42000.0,Source Verified,Apr-2016,Charged Off,home_improvement,FL,5.46,660.0,664.0,8.0,0.0,39.5
48715651,21000.0, 36 months,13.33,710.92,710.92,C,C3,,MORTGAGE,250000.0,Source Verified,May-2015,Charged Off,debt_consolidation,TX,13.89,810.0,814.0,7.0,0.0,0.0
53312232,12000.0, 36 months,10.99,392.81,392.71,B,B4,9 years,MORTGAGE,70000.0,Not Verified,Jul-2015,Fully Paid,debt_consolidation,KY,17.85,685.0,689.0,10.0,0.0,62.7
54100569,18000.0, 36 months,9.99,580.73,700.0,B,B3,8 years,MORTGAGE,65000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,LA,11.32,680.0,684.0,7.0,0.0,98.2
52669206,20000.0, 60 months,13.99,465.27,465.27,C,C4,7 years,RENT,83000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,NY,9.19,690.0,694.0,8.0,1.0,34.9
126619925,14000.0, 60 months,21.45,382.3,382.3,D,D5,10+ years,MORTGAGE,90000.0,Not Verified,Jan-2018,Charged Off,credit_card,PA,21.73,710.0,714.0,16.0,0.0,60.9
51846861,9600.0, 36 months,8.18,301.63,4.7,B,B1,8 years,MORTGAGE,75000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,WA,33.18,690.0,694.0,18.0,0.0,55.9
65119083,22000.0, 60 months,7.89,444.93,16409.28,A,A5,3 years,RENT,125000.0,Not Verified,Nov-2015,Fully Paid,credit_card,CA,19.76,765.0,769.0,16.0,0.0,31.5
57744809,35000.0, 36 months,11.53,1154.66,1166.26,B,B5,3 years,MORTGAGE,100000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,OK,13.7,685.0,689.0,23.0,0.0,24.8
54819096,10000.0, 36 months,9.99,322.63,322.63,B,B3,1 year,MORTGAGE,200000.0,Source Verified,Jul-2015,Charged Off,home_improvement,SC,11.17,705.0,709.0,12.0,0.0,27.9
52341198,20000.0, 36 months,5.32,602.3,602.12,A,A1,< 1 year,MORTGAGE,135000.0,Source Verified,Jun-2015,Fully Paid,major_purchase,NC,16.47,775.0,779.0,16.0,0.0,7.6
50496138,21650.0, 36 months,9.17,690.18,4963.0,B,B2,< 1 year,MORTGAGE,75612.0,Verified,May-2015,Fully Paid,debt_consolidation,MN,21.53,660.0,664.0,26.0,0.0,93.6
38428383,17000.0, 36 months,10.49,552.47,9284.85,B,B3,< 1 year,RENT,90000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,WA,10.88,670.0,674.0,9.0,0.0,55.3
60025345,19650.0, 60 months,21.99,542.6,570.65,F,F1,3 years,MORTGAGE,70000.0,Verified,Sep-2015,Charged Off,debt_consolidation,OK,37.89,660.0,664.0,11.0,0.0,68.9
46776924,21000.0, 60 months,13.33,481.37,481.37,C,C3,10+ years,MORTGAGE,85000.0,Verified,May-2015,Charged Off,home_improvement,OH,13.53,810.0,814.0,11.0,0.0,31.5
126476349,14000.0, 60 months,26.3,421.66,421.66,E,E5,10+ years,MORTGAGE,98000.0,Verified,Jan-2018,Charged Off,credit_card,PA,13.67,715.0,719.0,8.0,0.0,58.8
57176060,24000.0, 36 months,6.24,732.74,17895.53,A,A2,10+ years,RENT,65800.0,Not Verified,Aug-2015,Fully Paid,debt_consolidation,VA,18.44,740.0,744.0,13.0,0.0,15.0
38604175,12000.0, 36 months,6.99,370.48,370.09,A,A3,,MORTGAGE,100000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,NJ,29.01,680.0,684.0,26.0,0.0,51.5
66085946,4625.0, 36 months,17.86,166.89,166.89,D,D5,4 years,RENT,35089.0,Verified,Dec-2015,Charged Off,other,FL,17.65,695.0,699.0,6.0,0.0,49.0
61548529,30550.0, 60 months,24.99,896.51,896.51,F,F4,2 years,RENT,85000.0,Verified,Oct-2015,Charged Off,debt_consolidation,WA,35.01,660.0,664.0,17.0,1.0,83.7
65422230,16000.0, 36 months,8.18,502.72,502.37,B,B1,,RENT,50000.0,Not Verified,Nov-2015,Fully Paid,credit_card,FL,12.29,670.0,674.0,12.0,0.0,43.7
65796386,6000.0, 36 months,12.05,199.43,199.43,C,C1,5 years,RENT,20300.0,Verified,Nov-2015,Charged Off,credit_card,TX,32.47,665.0,669.0,8.0,0.0,93.4
67879261,11225.0, 60 months,26.77,341.22,341.22,G,G1,1 year,RENT,31200.0,Verified,Dec-2015,Charged Off,debt_consolidation,GA,26.31,695.0,699.0,20.0,0.0,29.7
80828157,10000.0, 36 months,12.99,336.9,9643.51,C,C2,10+ years,MORTGAGE,175000.0,Verified,Jun-2016,Fully Paid,home_improvement,NJ,13.5,690.0,694.0,25.0,0.0,60.2
76112758,6000.0, 36 months,9.75,192.9,1139.67,B,B3,,MORTGAGE,55000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,NJ,4.79,695.0,699.0,9.0,0.0,32.1
116714298,10000.0, 60 months,16.02,243.29,243.29,C,C5,2 years,RENT,36000.0,Source Verified,Sep-2017,Charged Off,major_purchase,AL,18.57,665.0,669.0,5.0,1.0,
41101534,15000.0, 60 months,9.17,312.62,312.62,B,B2,3 years,RENT,110000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,CA,17.78,720.0,724.0,16.0,2.0,30.8
51007613,15000.0, 36 months,9.99,483.94,5570.28,B,B3,2 years,MORTGAGE,70000.0,Not Verified,Jun-2015,Fully Paid,credit_card,CA,7.22,745.0,749.0,8.0,0.0,65.1
51916576,10600.0, 60 months,20.99,286.71,286.71,E,E5,8 years,MORTGAGE,78000.0,Verified,Jun-2015,Charged Off,other,TX,31.34,670.0,674.0,14.0,0.0,83.0
43802159,35000.0, 60 months,21.67,960.11,32092.8,E,E5,10+ years,MORTGAGE,88000.0,Verified,Mar-2015,Fully Paid,debt_consolidation,MO,27.25,705.0,709.0,20.0,0.0,68.7
54157169,9875.0, 36 months,15.61,345.28,345.28,D,D1,10+ years,RENT,44000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,NJ,22.37,680.0,684.0,10.0,0.0,25.2
48636186,4800.0, 36 months,15.61,167.84,107.0,D,D1,5 years,MORTGAGE,21000.0,Not Verified,May-2015,Charged Off,debt_consolidation,FL,27.37,665.0,669.0,10.0,0.0,78.0
118558520,10000.0, 36 months,19.03,366.72,366.72,D,D3,10+ years,MORTGAGE,75000.0,Verified,Sep-2017,Charged Off,debt_consolidation,UT,25.68,665.0,669.0,11.0,0.0,56.0
50637280,12000.0, 36 months, 10.99 ,392.81,5227.32,B,B4,10+ years,MORTGAGE,60000.0,Source Verified,Jun-2015,Fully Paid,credit_card , MO ,bad,665.0,669.0,7.0,2.0, 72.1 
59669641,12800.0, 60 months,14.65,302.17,9104.67,C,C5,3 years,OWN,136000.0,Verified,Sep-2015,Fully Paid,debt_consolidation,NC,22.47,665.0,669.0,16.0,0.0,83.2
76153460,8000.0, 36 months,15.31,278.54,203.54,C,C5,10+ years,RENT,45000.0,Source Verified,Apr-2016,Charged Off,other,MN,17.81,665.0,669.0,7.0,1.0,80.0
77785503,25000.0, 36 months,7.39,776.4,776.4,A,A4,10+ years,MORTGAGE,75000.0,Not Verified,May-2016,Charged Off,debt_consolidation,MD,12.37,715.0,719.0,9.0,0.0,49.1
113838617,9600.0, 36 months,19.03,352.05,352.05,D,D3,9 years,MORTGAGE,37679.76,Source Verified,Jul-2017,Charged Off,debt_consolidation,MO,21.92,665.0,669.0,10.0,1.0,54.5
81930338,12000.0, 60 months,8.99,249.05,6089.36,B,B1,8 years,MORTGAGE,74500.0,Source Verified,Jun-2016,Fully Paid,major_purchase,OH,1.19,785.0,789.0,3.0,0.0,11.9
77467895,1200.0, 36 months,11.99,39.86,424.7,C,C1,< 1 year,RENT,30000.0,Not Verified,Apr-2016,Fully Paid,major_purchase,CA,17.48,665.0,669.0,7.0,0.0,48.9
61932358,1000.0, 36 months,13.33,33.86,33.86,C,C3,10+ years,MORTGAGE,65000.0,Source Verified,Oct-2015,Charged Off,home_improvement,NY,20.44,715.0,719.0,14.0,0.0,41.6
54638862,21000.0, 60 months,19.19,546.95,546.95,E,E3,3 years,RENT,95000.0,Verified,Jul-2015,Charged Off,debt_consolidation,CA,26.87,710.0,714.0,12.0,0.0,55.8
57286358,35000.0, 36 months,14.65,1207.3,1207.3,C,C5,2 years,MORTGAGE,195000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,TN,25.68,685.0,689.0,16.0,0.0,64.5
55128505,21125.0, 60 months,20.99,571.39,571.39,E,E5,8 years,RENT,75000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,MN,19.14,675.0,679.0,10.0,1.0,41.6
42824180,9600.0, 36 months,8.18,301.63,601.64,B,B1,6 years,MORTGAGE,68000.0,Not Verified,Mar-2015,Fully Paid,major_purchase,NY,2.63,735.0,739.0,5.0,0.0,21.0
55979178,28000.0, 36 months,10.99,916.56,916.56,B,B4,,OWN,106000.0,Verified,Jul-2015,Charged Off,credit_card,AR,14.74,660.0,664.0,13.0,0.0,66.8
38540465,20000.0, 36 months,12.99,673.79,673.47,C,C2,2 years,MORTGAGE,90000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,UT,25.61,695.0,699.0,15.0,0.0,88.5
76728992,35000.0, 36 months,15.31,1218.61,1218.61,C,C5,10+ years,RENT,138000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,CA,22.87,685.0,689.0,12.0,2.0,41.0
81523938,6000.0, 36 months,9.75,192.9,192.9,B,B3,1 year,MORTGAGE,76200.0,Verified,Jun-2016,Charged Off,other,TN,28.65,675.0,679.0,10.0,0.0,78.3
56642474,9725.0, 36 months,13.99,332.34,332.34,C,C4,2 years,MORTGAGE,86000.0,Verified,Aug-2015,Charged Off,debt_consolidation,PA,8.09,670.0,674.0,13.0,0.0,
113228257,35000.0, 60 months,30.94,1152.67,1152.67,G,G4,6 years,MORTGAGE,105000.0,Source Verified,Jul-2017,Charged Off,home_improvement,NY,5.67,685.0,689.0,7.0,0.0,35.7
114963385,20000.0, 36 months,15.05,693.8,9605.47,C,C4,9 years,OWN,70000.0,Not Verified,Aug-2017,Fully Paid,debt_consolidation,NY,15.38,695.0,699.0,5.0,0.0,72.4
63958353,10000.0, 36 months,8.18,314.2,314.2,B,B1,10+ years,MORTGAGE,40000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,NC,20.85,710.0,714.0,6.0,0.0,57.4
81335326,20000.0, 60 months,14.46,470.15,470.15,C,C4,10+ years,MORTGAGE,100000.0,Verified,Jun-2016,Charged Off,debt_consolidation,IN,12.12,665.0,669.0,22.0,0.0,20.1
40502206,21050.0, 60 months,22.99,593.29,593.29,F,F1,10+ years,MORTGAGE,66000.0,Source Verified,Feb-2015,Charged Off,debt_consolidation,NC,15.04,660.0,664.0,9.0,0.0,67.1
55950709,7200.0, 36 months,8.18,226.23,226.23,B,B1,,RENT,28000.0,Not Verified,Jul-2015,Charged Off,debt_consolidation,NV,6.52,670.0,674.0,12.0,3.0,19.3
61511143,10000.0, 36 months,17.57,359.38,359.38,D,D4,,OWN,21432.0,Verified,Oct-2015,Charged Off,debt_consolidation,NM,13.21,675.0,679.0,12.0,0.0,43.4
76194577,4800.0, 36 months,12.99,161.71,161.71,C,C2,3 years,RENT,63000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,WA,18.08,705.0,709.0,11.0,0.0,65.5
59512681,12000.0, 36 months,12.69,402.54,99.72,C,C2,10+ years,OWN,,Verified,Sep-2015,Fully Paid,debt_consolidation,HI,21.01,705.0,709.0,9.0,0.0,45.6
46916739,6725.0, 36 months,16.99,239.74,261.42,D,D3,10+ years,MORTGAGE,50000.0,Verified,May-2015,Fully Paid,debt_consolidation,PA,33.65,660.0,664.0,17.0,0.0,83.4
76352742,7000.0, 36 months,5.32,210.81,210.81,A,A1,,MORTGAGE,55000.0,Not Verified,Apr-2016,Charged Off,debt_consolidation,DE,18.61,730.0,734.0,25.0,0.0,42.7
67375701,3000.0, 36 months,13.18,101.35,101.6,C,C3,5 years,OWN,42000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,GA,20.83,660.0,664.0,14.0,0.0,94.7
61398612,8000.0, 36 months,13.33,270.83,270.83,C,C3,9 years,RENT,98000.0,Verified,Oct-2015,Charged Off,debt_consolidation,MN,18.41,665.0,669.0,20.0,0.0,34.0
113836712,10000.0, 36 months, 11.99 ,332.1,400.0,B,B5,6 years,MORTGAGE,42000.0,Verified,Jul-2017,Charged Off,debt_consolidation , OR ,18.03,725.0,729.0,19.0,1.0, 37.2 
40411705,16000.0, 36 months,6.89,493.23,2924.39,A,A3,8 years,RENT,62000.0,Source Verified,Aug-2015,Fully Paid,credit_card,CT,5.8,680.0,684.0,14.0,3.0,47.5
50507003,25000.0, 60 months,8.18,509.07,509.07,B,B1,9 years,MORTGAGE,100000.0,Verified,Jun-2015,Charged Off,debt_consolidation,NC,23.48,785.0,789.0,12.0,0.0,13.6
79350132,5000.0, 36 months,17.27,178.94,275.6,D,D2,8 years,RENT,20000.0,Verified,May-2016,Charged Off,vacation,NY,11.04,680.0,684.0,6.0,0.0,36.8
50024302,5000.0, 36 months,13.33,169.27,169.27,C,C3,5 years,RENT,66000.0,Verified,Jul-2015,Charged Off,credit_card,NJ,28.07,690.0,694.0,24.0,7.0,25.7
48555177,2650.0, 36 months,10.99,86.75,2360.79,B,B4,,OWN,45000.0,Source Verified,May-2015,Fully Paid,debt_consolidation,OH,16.29,700.0,704.0,13.0,0.0,27.4
43957304,8500.0, 36 months,13.33,287.76,575.52,C,C3,10+ years,MORTGAGE,70000.0,Verified,Apr-2015,Charged Off,home_improvement,FL,2.99,695.0,699.0,15.0,0.0,39.8
58480398,16000.0, 36 months,13.33,541.65,541.65,C,C3,2 years,RENT,40000.0,Verified,Aug-2015,Charged Off,debt_consolidation,LA,27.09,660.0,664.0,5.0,0.0,55.0
40562759,12000.0, 36 months,6.49,367.74,2177.05,A,A2,1 year,RENT,94000.0,Not Verified,Feb-2015,Fully Paid,credit_card,MA,14.42,735.0,739.0,11.0,0.0,19.4
41398507,25000.0, 36 months,14.65,862.36,7169.47,C,C5,5 years,MORTGAGE,90000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,GA,21.16,700.0,704.0,14.0,0.0,91.0
110657903,8000.0, 36 months,7.97,250.59,4954.81,A,A5,5 years,MORTGAGE,55000.0,Not Verified,Jul-2017,Fully Paid,debt_consolidation,GA,7.31,695.0,699.0,7.0,0.0,57.3
38555867,9000.0, 36 months,6.49,275.81,920.98,A,A2,1 year,MORTGAGE,60000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,NC,11.94,680.0,684.0,6.0,0.0,31.5
118673396,2400.0, 36 months, 7.21 ,74.34,0.49,A,A3,< 1 year,MORTGAGE,60000.0,Not Verified,Sep-2017,Fully Paid,car , TN ,bad,710.0,714.0,13.0,1.0, 14.7 
116757341,5000.0, 36 months,9.44,160.03,3935.97,B,B1,10+ years,RENT,70000.0,Not Verified,Aug-2017,Fully Paid,debt_consolidation,PA,15.55,725.0,729.0,6.0,0.0,23.5
